sample_size,seed,model,spearman
800,1,GPR(LLR + z_pair PCA 10D),0.5672184460330482
800,2,GPR(LLR only),0.5093929450369156
800,2,GPR(LLR + s_mut PCA 5D),0.51923121996953
800,2,GPR(LLR + z_pair PCA 5D),0.6312990741825852
800,2,GPR(LLR + z_pair PCA 10D),0.660271885620532
800,3,GPR(LLR only),0.4794591585608813
800,3,GPR(LLR + s_mut PCA 5D),0.5238690964490801
800,3,GPR(LLR + z_pair PCA 5D),0.5759404664244697
800,3,GPR(LLR + z_pair PCA 10D),0.6223338802296965
800,4,GPR(LLR only),0.6020450017578811
800,4,GPR(LLR + s_mut PCA 5D),0.5650591819992968
800,4,GPR(LLR + z_pair PCA 5D),0.6176286183054025
800,4,GPR(LLR + z_pair PCA 10D),0.6257822571194187
800,5,GPR(LLR only),0.46257763975155275
800,5,GPR(LLR + s_mut PCA 5D),0.4806515879526544
800,5,GPR(LLR + z_pair PCA 5D),0.5482684870502754
800,5,GPR(LLR + z_pair PCA 10D),0.6133950544943162
800,6,GPR(LLR only),0.6046349466776045
800,6,GPR(LLR + s_mut PCA 5D),0.5686862768076879
800,6,GPR(LLR + z_pair PCA 5D),0.6866518223368101
800,6,GPR(LLR + z_pair PCA 10D),0.7211092230165241
800,7,GPR(LLR only),0.5280850814484941
800,7,GPR(LLR + s_mut PCA 5D),0.5291485995546701
800,7,GPR(LLR + z_pair PCA 5D),0.5540841439118716
800,7,GPR(LLR + z_pair PCA 10D),0.5625278331184812
800,8,GPR(LLR only),0.5950017578811672
800,8,GPR(LLR + s_mut PCA 5D),0.5391948904254072
800,8,GPR(LLR + z_pair PCA 5D),0.6550363295441228
800,8,GPR(LLR + z_pair PCA 10D),0.6730282432907535
800,9,GPR(LLR only),0.5727879995312317
800,9,GPR(LLR + s_mut PCA 5D),0.5213289581624282
800,9,GPR(LLR + z_pair PCA 5D),0.6527950310559006
800,9,GPR(LLR + z_pair PCA 10D),0.648763623579046
