sample_size,seed,model,spearman
800,5,GPR(ESM2 LLR only),0.5432790343372788
800,5,GPR(ESM2 LLR + s_mut PCA 5D),0.518235087308098
800,5,GPR(ESM2 LLR + z_pair PCA 5D),0.6093782960271886
800,5,GPR(ESM2 LLR + z_pair PCA 10D),0.6108578460096097
800,6,GPR(ESM2 LLR only),0.4029473807570608
800,6,GPR(ESM2 LLR + s_mut PCA 5D),0.43759228876127976
800,6,GPR(ESM2 LLR + z_pair PCA 5D),0.4659146841673503
800,6,GPR(ESM2 LLR + z_pair PCA 10D),0.5257588187038557
800,7,GPR(ESM2 LLR only),0.498778272588773
800,7,GPR(ESM2 LLR + s_mut PCA 5D),0.5064865815070901
800,7,GPR(ESM2 LLR + z_pair PCA 5D),0.5525254892769248
800,7,GPR(ESM2 LLR + z_pair PCA 10D),0.5922887612797374
800,8,GPR(ESM2 LLR only),0.3932468065158795
800,8,GPR(ESM2 LLR + s_mut PCA 5D),0.4536300246103363
800,8,GPR(ESM2 LLR + z_pair PCA 5D),0.49404664244697055
800,8,GPR(ESM2 LLR + z_pair PCA 10D),0.49438942927458096
800,9,GPR(ESM2 LLR only),0.49011777803820455
800,9,GPR(ESM2 LLR + s_mut PCA 5D),0.5211414508379234
800,9,GPR(ESM2 LLR + z_pair PCA 5D),0.49220965662721206
800,9,GPR(ESM2 LLR + z_pair PCA 10D),0.5323977499121059
